lower_bound_ip_address,upper_bound_ip_address,country
3241815040.0,3241816063,Belgium
3241824256.0,3241826303,Belgium
3241836544.0,3241837055,Belgium
3241838336.0,3241838591,Belgium
3241844736.0,3241845759,Belgium
3241845760.0,3241846783,Belgium
3241861120.0,3241863167,Belgium
3244277760.0,3244294143,Slovenia
3244827392.0,3244827647,United Kingdom
3244831232.0,3244831487,Poland
3244843520.0,3244843775,Netherlands
3244846336.0,3244846591,Turkey
3244861952.0,3244862207,Russian Federation
3244863232.0,3244863487,United Kingdom
3244875008.0,3244875263,Poland
3244879872.0,3244880127,Slovenia
3244908032.0,3244908287,Russian Federation
3244920320.0,3244920575,Slovakia (SLOVAK Republic)
3244929792.0,3244930047,Russian Federation
3244936192.0,3244936447,Austria
3244962816.0,3244963839,Israel
3244986368.0,3244987391,Ukraine
3245008896.0,3245009919,Russian Federation
3245072384.0,3245073407,Ukraine
3245109248.0,3245110271,Ukraine
3245115904.0,3245116415,Austria
3245136640.0,3245136895,Russian Federation
3245158400.0,3245158911,Switzerland
3245176832.0,3245177087,Spain
3245200896.0,3245201151,Germany
3245239808.0,3245240319,Finland
3245245696.0,3245245951,Germany
3245258752.0,3245259263,Ukraine
3245306368.0,3245306879,Ukraine
3247046656.0,3247046911,Austria
3247048960.0,3247049215,Slovenia
3247066368.0,3247066623,Latvia
3247072768.0,3247073023,Sweden
3247075328.0,3247075583,Germany
3247243264.0,3247308799,Germany
3247850240.0,3247850495,Bulgaria
3247928320.0,3247929343,Hungary
3248488704.0,3248489471,Norway
3248515072.0,3248517119,Norway
3248591872.0,3248592127,Norway
3248603904.0,3248604159,Norway
3249026304.0,3249026559,Luxembourg
3249027584.0,3249028095,Luxembourg
3249115648.0,3249116159,Ukraine
3249537280.0,3249537535,Netherlands
3249571328.0,3249571583,Netherlands
3249595392.0,3249595903,Netherlands
3249595904.0,3249596159,Netherlands
3249602304.0,3249602559,Netherlands
3249711104.0,3249711359,Hungary
3249732608.0,3249733631,Italy
3249733632.0,3249799167,Czech Republic
3250195456.0,3250195711,Germany
3250202112.0,3250202367,Bulgaria
3250246144.0,3250246399,United Kingdom
3250272256.0,3250274303,Slovakia (SLOVAK Republic)
3250423296.0,3250423551,Netherlands
3250593792.0,3250594303,United Kingdom
3250651136.0,3250659327,Italy
3250693376.0,3250693631,Ukraine
3251115520.0,3251115775,Ukraine
3251126272.0,3251126783,Ukraine
3251127808.0,3251128319,Netherlands
3251146496.0,3251146751,Slovakia (SLOVAK Republic)
3251150848.0,3251151103,Germany
3251169024.0,3251169279,France
3251186688.0,3251186943,Romania
3251194880.0,3251195391,France
3251205632.0,3251206143,Russian Federation
3251245568.0,3251245823,Turkey
3251246080.0,3251246335,Germany
3251357696.0,3251358207,Spain
3251765248.0,3251830783,Finland
3252314624.0,3252314879,Hungary
3252380160.0,3252380415,Belgium
3252517376.0,3252517631,Poland
3252637440.0,3252637695,United Kingdom
3252641792.0,3252642303,Switzerland
3252643584.0,3252643839,Austria
3252644352.0,3252644607,Switzerland
3252903936.0,3252904191,Ukraine
3252914176.0,3252916223,France
3252933632.0,3252934655,Italy
3252947456.0,3252947967,Austria
3252968704.0,3252968959,Austria
3252989696.0,3252989951,Austria
3253469184.0,3253534719,Portugal
3253638144.0,3253639167,France
3253666816.0,3253667839,European Union
3253696512.0,3253697535,France
3253887232.0,3253887487,Netherlands
3253985280.0,3253993471,United Kingdom
3254693888.0,3254695935,Germany
3254698496.0,3254699007,United Kingdom
3254780416.0,3254780671,United Kingdom
3254784512.0,3254785023,Lithuania
3254801408.0,3254802431,Croatia (LOCAL Name: Hrvatska)
3254805504.0,3254806527,Poland
3254811648.0,3254812671,Romania
3254818304.0,3254818559,Ukraine
3254827008.0,3254827263,Germany
3254828288.0,3254828543,Romania
3254832896.0,3254833151,Latvia
3254835456.0,3254835711,Sweden
3254843648.0,3254843903,France
3254845440.0,3254878207,Slovakia (SLOVAK Republic)
3254894080.0,3254894335,Switzerland
3254903552.0,3254903807,Slovakia (SLOVAK Republic)
3255150592.0,3255151103,France
3255171072.0,3255172351,France
3255225344.0,3255226367,Poland
3255339008.0,3255340031,Russian Federation
3255393280.0,3255393791,Romania
3255399936.0,3255400447,Germany
3255401472.0,3255402239,Germany
3255508480.0,3255508735,Switzerland
3255522048.0,3255523327,Switzerland
3255555840.0,3255556095,Switzerland
3255798016.0,3255798271,Germany
3255799552.0,3255799807,Germany
3255826944.0,3255827455,Germany
3256490496.0,3256490751,Netherlands
3256502272.0,3256503295,Netherlands
3256504320.0,3256508415,Netherlands
3256795136.0,3256803327,Greece
3256867840.0,3256868095,Germany
3256874752.0,3256875007,Germany
3256918528.0,3256918783,United Kingdom
3256948736.0,3256948991,United Kingdom
3257098240.0,3257106431,United Kingdom
3257138176.0,3257139199,United Kingdom
3257357568.0,3257357823,Slovenia
3257357824.0,3257358079,Germany
3257367040.0,3257367295,Germany
3257860096.0,3257925631,Sweden
3257925632.0,3257925887,Austria
3257969664.0,3257969919,Austria
3257996544.0,3257996799,Germany
3258014976.0,3258015231,Germany
3258075392.0,3258075647,Bulgaria
3258095616.0,3258095871,Russian Federation
3258100480.0,3258100735,Denmark
3258104576.0,3258104831,Germany
3258110976.0,3258111231,Czech Republic
3258268928.0,3258269183,Netherlands
3258337280.0,3258338303,Germany
3258351616.0,3258352639,Romania
3258388480.0,3258392575,Germany
3258430720.0,3258430975,Germany
3258430976.0,3258431231,Germany
3258510336.0,3258510591,Switzerland
3258661376.0,3258661631,Germany
3258689536.0,3258689791,Germany
3258729984.0,3258730239,Switzerland
3258731520.0,3258731775,Spain
3258764288.0,3258764543,Germany
3258794752.0,3258795007,Russian Federation
3258812416.0,3258813439,United Kingdom
3258873856.0,3258874367,United Kingdom
3258891776.0,3258892031,United Kingdom
3258903296.0,3258903551,United Kingdom
3259770368.0,3259770879,Germany
3259771904.0,3259772159,Germany
3259800576.0,3259801599,Germany
3259813376.0,3259813631,Germany
3259819776.0,3259820031,Germany
3261289472.0,3261289727,Germany
3261675520.0,3261675775,Latvia
3261687808.0,3261689855,Romania
3261698560.0,3261699071,Germany
3261699584.0,3261700095,Netherlands
3261797632.0,3261797887,Russian Federation
3261923328.0,3261988863,Netherlands
3261989888.0,3261990143,Finland
3261990656.0,3261990911,Finland
3261995776.0,3261996031,Finland
3262013184.0,3262013439,Finland
3262019584.0,3262020095,Finland
3262024704.0,3262025215,Finland
3262031872.0,3262033919,Finland
3262200064.0,3262200319,Germany
3262203904.0,3262204927,Germany
3262220800.0,3262221055,Germany
3262427648.0,3262428159,Denmark
3262438912.0,3262439423,Denmark
3262959872.0,3262960127,Switzerland
3263100928.0,3263101183,Austria
3263130624.0,3263131135,Germany
3263145472.0,3263145983,Germany
3264018432.0,3264018687,Hungary
3264036864.0,3264053247,Bulgaria
3264376064.0,3264376319,Croatia (LOCAL Name: Hrvatska)
3264379136.0,3264379391,Belgium
3264394240.0,3264395263,Ukraine
3264417536.0,3264418303,Switzerland
3264442368.0,3264442879,Switzerland
3264478208.0,3264478463,Switzerland
3264563200.0,3264564223,Spain
3264633856.0,3264634879,Ukraine
3264651264.0,3264651775,Switzerland
3264663552.0,3264664063,Netherlands
3264828160.0,3264828415,Switzerland
3264830208.0,3264830463,Sweden
3264847680.0,3264847743,Finland
3265042176.0,3265042431,Germany
3265053440.0,3265053695,Germany
3266344192.0,3266344447,Ukraine
3266582784.0,3266583039,Germany
3266592768.0,3266596863,Germany
3266768896.0,3266772991,Denmark
3267068928.0,3267069951,Bulgaria
3267077120.0,3267078143,Germany
3267090432.0,3267091455,Ukraine
3267657728.0,3267690495,European Union
3268509696.0,3268542463,Switzerland
3270652416.0,3270652671,Denmark
3270927104.0,3270927359,Ukraine
3270929408.0,3270929919,United Kingdom
3270970368.0,3270970879,Ukraine
3271163904.0,3271229439,France
3271811072.0,3271812095,Ukraine
3272090112.0,3272090623,Russian Federation
3272097280.0,3272097791,Russian Federation
3272132096.0,3272132607,Switzerland
3273150464.0,3273152511,Algeria
3273267712.0,3273268223,United Kingdom
3273396224.0,3273396735,Poland
3273449472.0,3273457663,Switzerland
3273490432.0,3273523199,Croatia (LOCAL Name: Hrvatska)
3273869312.0,3273871359,Germany
3274096640.0,3274113023,Netherlands
3274168832.0,3274169343,Algeria
3274244096.0,3274309631,Denmark
3274309632.0,3274326015,France
3274368512.0,3274368767,Austria
3274374144.0,3274375167,Germany
3274691840.0,3274692095,Slovenia
3275142656.0,3275143167,Sweden
3275407360.0,3275415551,United Kingdom
3275509760.0,3275509855,Italy
3275532288.0,3275532799,Ukraine
3275751424.0,3275759615,Austria
3275906816.0,3275907071,Sweden
3276424704.0,3276424959,Germany
3276730368.0,3276731391,Germany
3277188352.0,3277188607,Germany
3277358592.0,3277359103,Russian Federation
3277383680.0,3277384191,Poland
3278781952.0,3278782463,Russian Federation
3278815232.0,3278823423,Austria
3279058944.0,3279059455,Ukraine
3279981312.0,3279981567,Ukraine
3280007680.0,3280008191,Poland
3280128000.0,3280128255,Sweden
3280771072.0,3280772095,Poland
3280998656.0,3280999423,United Kingdom
3281346560.0,3281346815,Ukraine
3281970176.0,3281970687,Russian Federation
3282102272.0,3282103295,Ukraine
3282180096.0,3282180607,Poland
3282698240.0,3282706431,Greece
3282739200.0,3282739455,Switzerland
3282745600.0,3282745855,Germany
3283210752.0,3283211263,Poland
3283215360.0,3283215871,Austria
3283254272.0,3283254783,Romania
3283494400.0,3283494655,Poland
3283977216.0,3283977727,Ukraine
3283983360.0,3283983871,Cyprus
3283996672.0,3283997183,Romania
3284041728.0,3284041983,Denmark
3284093952.0,3284094463,Russian Federation
3284111360.0,3284111871,Sweden
3284123136.0,3284123647,Russian Federation
3284717824.0,3284718079,Russian Federation
3285391360.0,3285392383,Russian Federation
3285772032.0,3285772287,Sweden
3286315776.0,3286316031,Bulgaria
3286325248.0,3286326271,Denmark
3286332416.0,3286333439,Switzerland
3286422528.0,3286422783,Romania
3286423808.0,3286424063,Czech Republic
3286630400.0,3286638591,Bulgaria
3286661120.0,3286661375,Poland
3286908928.0,3286909951,Switzerland
3287212544.0,3287212799,France
3287220224.0,3287285759,Russian Federation
3287434240.0,3287434751,Poland
3287435264.0,3287435775,Netherlands
3287436800.0,3287437311,Romania
3287670016.0,3287670271,Ukraine
3287695360.0,3287703551,Switzerland
3287705600.0,3287706111,Saudi Arabia
3287710720.0,3287711231,Ukraine
3287873024.0,3287873535,Poland
3287874048.0,3287874559,France
3288247808.0,3288248319,Poland
3288469504.0,3288473599,South Africa
3288558080.0,3288558335,Dominican Republic
3288558336.0,3288558591,South Africa
3289001984.0,3289002495,South Africa
3289081344.0,3289081599,South Africa
3289109760.0,3289112063,South Africa
3289224960.0,3289225215,South Africa
3289229312.0,3289229567,Swaziland
3289241088.0,3289241599,South Africa
3289251840.0,3289317375,South Africa
3291212800.0,3291213055,Morocco
3291214592.0,3291214847,South Africa
3291279360.0,3291283455,Rwanda
3291355648.0,3291355903,Egypt
3291356160.0,3291356415,Namibia
3314548736.0,3314810879,Morocco
3314912256.0,3314913279,Burundi
3315499008.0,3315515391,Zambia
3315531776.0,3315539967,Cameroon
3322748928.0,3322757119,United States
3322884096.0,3322884607,Australia
3323026432.0,3323026687,United States
3323037952.0,3323038207,United States
3323046912.0,3323047167,United States
3323063296.0,3323063551,United States
3323064064.0,3323064319,United States
3323067904.0,3323068159,United States
3323215872.0,3323232255,United States
3323341056.0,3323341311,United States
3323341824.0,3323342079,United States
3323356416.0,3323356671,United States
3323366400.0,3323366655,United States
3323382016.0,3323382271,United States
3324029952.0,3324030463,Saint Kitts and Nevis
3324188672.0,3324189183,United States
3324398080.0,3324398591,United States
3324850176.0,3324854271,United States
3325103360.0,3325103615,United States
3325123072.0,3325123327,United States
3325164800.0,3325165055,United States
3325165312.0,3325165567,United States
3325231360.0,3325231615,United States
3325237760.0,3325238271,United States
3325239040.0,3325239295,United States
3325243648.0,3325243903,United States
3325254656.0,3325254911,United States
3325255680.0,3325255935,United States
3325271808.0,3325272063,United States
3325274624.0,3325275135,United States
3325287424.0,3325287679,United States
3325443072.0,3325443327,South Africa
3325444352.0,3325444607,South Africa
3325447168.0,3325447423,South Africa
3325467392.0,3325467647,South Africa
3325488128.0,3325489151,United States
3325493248.0,3325494271,United States
3325550592.0,3325551615,United States
3325626368.0,3325628415,United States
3325708288.0,3325710335,United States
3325969920.0,3325970175,United States
3325983744.0,3325983999,United States
3326006016.0,3326006271,United States
3326008832.0,3326009087,United States
3326016512.0,3326017023,United States
3326561280.0,3326562303,United States
3326693888.0,3326694143,Canada
3326697216.0,3326697471,United States
3326763008.0,3326771199,United States
3327396352.0,3327396607,United States
3328236032.0,3328236287,Canada
3328247808.0,3328248831,United States
3328268288.0,3328268543,United States
3328270080.0,3328270335,United States
3328274432.0,3328278527,United States
3328279296.0,3328279551,United States
3328284672.0,3328284927,United States
3328288512.0,3328288767,United States
3328290304.0,3328290559,United States
3328316928.0,3328317439,United States
3328335872.0,3328344063,United States
3328410624.0,3328410879,United States
3328440320.0,3328440831,United States
3328453120.0,3328453631,United States
3328592384.0,3328592639,United States
3328598528.0,3328598783,United States
3328599808.0,3328600063,United States
3328604672.0,3328605183,United States
3328615168.0,3328615423,United States
3328629504.0,3328629759,United States
3328638208.0,3328638463,United States
3330646016.0,3330646271,United States
3330649088.0,3330649343,United States
3330652416.0,3330652671,United States
3330662656.0,3330662911,United States
3330764544.0,3330764799,United States
3330779136.0,3330779391,United States
3330834432.0,3330834687,United States
3330845184.0,3330845439,United States
3330861824.0,3330862079,United States
3330900224.0,3330900479,United States
3330913280.0,3330913535,United States
3330916864.0,3330917119,United States
3330922496.0,3330922751,United States
3331064832.0,3331065343,United States
3331070976.0,3331071999,United States
3331125760.0,3331126015,United States
3331555840.0,3331556351,United States
3331561728.0,3331561983,United States
3331571200.0,3331571455,United States
3331571712.0,3331571967,United States
3331575040.0,3331575295,United States
3331607552.0,3331607807,United States
3331622912.0,3331623167,United States
3331627776.0,3331628031,United States
3331647232.0,3331647487,Canada
3331818496.0,3331818751,Mexico
3331829248.0,3331829503,United States
3331835392.0,3331835647,United States
3331839744.0,3331839999,United States
3331842560.0,3331842815,United States
3331844608.0,3331844863,United States
3331847168.0,3331847423,United States
3331847936.0,3331848191,United States
3331968768.0,3331969023,United States
3331969792.0,3331970047,United States
3331980544.0,3331980799,United States
3331981312.0,3331981823,United States
3332408832.0,3332409343,United States
3332431872.0,3332432127,United States
3332443136.0,3332443391,Canada
3332447232.0,3332448255,Canada
3332498944.0,3332499455,Canada
3332525056.0,3332525311,Canada
3332572928.0,3332573183,Canada
3332616960.0,3332617215,Canada
3332627968.0,3332628479,Canada
3332834560.0,3332834815,Canada
3332897280.0,3332897535,Canada
3332898560.0,3332898815,United States
3333026304.0,3333026815,Canada
3333403392.0,3333403647,United States
3333417728.0,3333417983,United States
3333419264.0,3333419519,United States
3333429760.0,3333430271,United States
3333430272.0,3333431295,United States
3333470464.0,3333470719,United States
3333481984.0,3333482239,United States
3333494784.0,3333495807,United States
3333502976.0,3333505023,United States
3333537792.0,3333538815,United States
3333547520.0,3333547775,United States
3333553664.0,3333553919,United States
3333591552.0,3333591807,United States
3333595136.0,3333595391,United States
3333612800.0,3333613055,United States
3333654272.0,3333654527,United States
3333679616.0,3333679871,United States
3333718016.0,3333718271,United States
3333737728.0,3333737983,United States
3333820416.0,3333824511,United States
3333874176.0,3333874431,United States
3333876480.0,3333876735,United States
3333937920.0,3333938175,United States
3333981184.0,3333981439,United States
3333985792.0,3333986047,United States
3333992448.0,3333992703,United States
3333998848.0,3333999103,United States
3334065152.0,3334065407,United States
3334123008.0,3334123519,United States
3334160384.0,3334176767,United States
3334203392.0,3334204415,United States
3334209536.0,3334275071,United States
3334377472.0,3334377727,United States
3334402304.0,3334402559,United States
3334970368.0,3334970879,United States
3334996224.0,3334996479,Philippines
3334997248.0,3334997503,Philippines
3335037696.0,3335037951,United States
3335041536.0,3335042047,United States
3335056384.0,3335056639,United States
3335160576.0,3335160831,United States
3335162112.0,3335162367,United States
3335168256.0,3335168511,United States
3335182848.0,3335183103,United States
3335186688.0,3335186943,United States
3335227904.0,3335228159,United States
3335236352.0,3335236607,United States
3335248384.0,3335248639,United States
3335278592.0,3335278847,United States
3335422464.0,3335422975,United States
3335427840.0,3335428095,United States
3335430656.0,3335430911,United States
3335436288.0,3335437311,United States
3335447040.0,3335447295,United States
3335491072.0,3335491583,United States
3335516160.0,3335516415,United States
3335979008.0,3336044543,United States
3337119744.0,3337121791,United States
3337151744.0,3337151999,United States
3337152000.0,3337152255,United States
3337290240.0,3337290495,Canada
3337337344.0,3337337855,Canada
3337355264.0,3337486335,United States
3337978880.0,3337979391,United States
3337991168.0,3337991423,United States
3337996288.0,3337996543,United States
3337999872.0,3338000127,United States
3338049024.0,3338049535,United States
3338069248.0,3338069503,Barbados
3338420224.0,3338424319,United States
3338990080.0,3338990591,United States
3339045888.0,3339046399,United States
3339049728.0,3339049983,United States
3339050240.0,3339050495,United States
3339147776.0,3339148031,Montserrat
3339331584.0,3339332095,United States
3339334656.0,3339334911,United States
3339340288.0,3339340543,United States
3339345152.0,3339345407,United States
3339348736.0,3339348991,United States
3339380736.0,3339380991,United States
3339765760.0,3339767807,United States
3340045824.0,3340046079,United States
3340409856.0,3340410111,United States
3340649472.0,3340650495,United States
3340656640.0,3340658687,United States
3340862976.0,3340863231,United States
3341047808.0,3341049855,United States
3341499904.0,3341500159,United States
3341746432.0,3341746687,United States
3342467072.0,3342469119,United States
3342494720.0,3342495743,United States
3342561280.0,3342562303,United States
3342587904.0,3342589951,United States
3342661632.0,3342662143,Canada
3343320064.0,3343321087,Canada
3343321088.0,3343321343,Canada
3343367936.0,3343368191,Canada
3343553024.0,3343553535,United States
3343560704.0,3343560959,United States
3343565824.0,3343566079,United States
3343570944.0,3343571967,United States
3343572736.0,3343572991,United States
3343577088.0,3343577599,United States
3343578624.0,3343578879,United States
3343888384.0,3343889407,United States
3343893760.0,3343894015,United States
3343900160.0,3343900415,United States
3344179200.0,3344180223,Canada
3344187392.0,3344195583,Canada
3344208640.0,3344208895,Canada
3344212480.0,3344212991,Canada
3344213504.0,3344214015,Canada
3344378880.0,3344379903,United States
3344483584.0,3344483839,United States
3344551424.0,3344551935,United States
3344563968.0,3344564223,United States
3345292288.0,3345293311,United States
3345379328.0,3345381375,United States
3346330624.0,3346331647,United States
3346490368.0,3346491391,United States
3346515968.0,3346518015,United States
3346588672.0,3346589183,United States
3346592000.0,3346592255,United States
3346995200.0,3346996223,United States
3349515264.0,3349515519,United States
3349516288.0,3349516543,United States
3349528320.0,3349528575,United States
3349535488.0,3349535743,United States
3349663744.0,3349664767,United States
3349693440.0,3349694463,United States
3349734400.0,3349735423,United States
3349735424.0,3349737471,United States
3350136064.0,3350136319,Canada
3350193408.0,3350193663,Canada
3350197504.0,3350197759,Canada
3350519808.0,3350521855,United States
3350525952.0,3350527999,United States
3350528000.0,3350530047,United States
3350565632.0,3350565887,United States
3350571008.0,3350571263,United States
3350759424.0,3350759679,United States
3350769152.0,3350769407,United States
3350793728.0,3350794239,Canada
3350851072.0,3350851327,Canada
3350955008.0,3350956031,United States
3351003136.0,3351004159,United States
3351156224.0,3351156479,United States
3351173120.0,3351173375,United States
3351175168.0,3351175679,United States
3351198976.0,3351199231,United States
3351488512.0,3351490559,United States
3351891968.0,3351892991,United States
3351912448.0,3351920639,United States
3351930368.0,3351930879,Canada
3351954944.0,3351955199,Canada
3352619520.0,3352620031,Canada
3352889344.0,3352891391,United States
3353313280.0,3353329663,United States
3353339904.0,3353341951,United States
3353706496.0,3353722879,United States
3353943040.0,3353944063,United States
3353954048.0,3353954303,United States
3353960192.0,3353960447,Canada
3353974528.0,3353974783,United States
3353975296.0,3353975807,United States
3353985536.0,3353985791,United States
3354490880.0,3354492927,United States
3354513408.0,3354515455,United States
3354560000.0,3354560255,United States
3354561024.0,3354561279,United States
3354562048.0,3354562303,United States
3354583808.0,3354584063,United States
3354701824.0,3354702847,United States
3354746368.0,3354746623,United States
3354750720.0,3354750975,United States
3354768896.0,3354769151,United States
3354770432.0,3354770687,United States
3354798336.0,3354798591,Canada
3354818048.0,3354818559,Canada
3354846720.0,3354847231,Canada
3354956288.0,3354956543,United States
3354959360.0,3354959615,United States
3354971392.0,3354971647,United States
3355030272.0,3355030527,United States
3355032064.0,3355032319,United States
3355082752.0,3355115519,United States
3355351296.0,3355351551,United States
3355410432.0,3355412479,United States
3355439104.0,3355440127,United States
3355462144.0,3355462399,Ecuador
3355469568.0,3355469823,Mexico
3355472640.0,3355472895,Chile
3355492864.0,3355493375,Argentina
3355581440.0,3355582463,Chile
3355597312.0,3355597567,Chile
3355597824.0,3355598335,Chile
3355708160.0,3355708415,Mexico
3355708928.0,3355709439,Mexico
3355850496.0,3355850751,Nicaragua
3355920896.0,3355921151,Ecuador
3355922688.0,3355922943,Ecuador
3355967488.0,3356033023,Venezuela
3356037120.0,3356041215,Colombia
3356053248.0,3356053503,Chile
3356138240.0,3356138495,United States
3356152832.0,3356153855,Mexico
3356156416.0,3356156671,Chile
3356158208.0,3356158463,Mexico
3356266496.0,3356267007,Chile
3356273408.0,3356273663,Chile
3356385280.0,3356385791,Chile
3356512256.0,3356513279,Argentina
3356700672.0,3356704767,Brazil
3356964096.0,3356964351,Mexico
3356983296.0,3356983551,Mexico
3357556736.0,3357564927,Argentina
3357619968.0,3357620223,Mexico
3357628416.0,3357630463,Brazil
3357649664.0,3357649919,Mexico
3357683712.0,3357684735,Mexico
3357727744.0,3357727999,Mexico
3359064064.0,3359072255,Argentina
3359268864.0,3359272959,Argentina
3359285248.0,3359289343,Bolivia
3360159744.0,3360161791,Bonaire; Sint Eustatius; Saba
3361144832.0,3361177599,Bolivia
3361667072.0,3361668095,Guatemala
3362447360.0,3362451455,El Salvador
3362521088.0,3362525183,Trinidad and Tobago
3362570240.0,3362578431,Uruguay
3362707456.0,3362709503,Argentina
3362914304.0,3362918399,Colombia
3363027200.0,3363027455,Argentina
3363446784.0,3363454975,Argentina
3363545088.0,3363549183,Argentina
3365076992.0,3365109759,Brazil
3365109760.0,3365142527,Brazil
3365142528.0,3365175295,Brazil
3368079360.0,3368081407,Brazil
3369852928.0,3369861119,Brazil
3369906176.0,3369910271,Brazil
3370450944.0,3370455039,Brazil
3370471424.0,3370472447,Brazil
3373576192.0,3373580287,Brazil
3375877120.0,3375878143,Brazil
3376414720.0,3376545791,Brazil
3378511872.0,3379560447,Mexico
3380814080.0,3380814335,Mexico
3380819968.0,3380820991,Mexico
3381351424.0,3381352447,Brazil
3381362688.0,3381366783,Mexico
3381452800.0,3381453823,Argentina
3381947392.0,3381948415,Brazil
3381949440.0,3381950463,Brazil
3381966848.0,3381967871,Brazil
3382030336.0,3382034431,Mexico
3382902784.0,3382968319,Mexico
3386645504.0,3386645759,Argentina
3389161984.0,3389162239,Japan
3389306624.0,3389306879,Australia
3389391872.0,3389392127,Australia
3389394944.0,3389399039,Thailand
3389416192.0,3389416447,India
3389420032.0,3389420287,China
3389467648.0,3389467903,New Zealand
3389544448.0,3389545471,Hong Kong
3389596160.0,3389596671,China
3389606912.0,3389607423,Lao People's Democratic Republic
3389655040.0,3389656063,Australia
3389934848.0,3389935103,Australia
3389962752.0,3389963007,Australia
3389969408.0,3389969663,Australia
3390312448.0,3390316543,Australia
3390339072.0,3390339327,China
3390340352.0,3390340607,China
3390407680.0,3390407935,China
3390472192.0,3390480383,New Caledonia
3390784000.0,3390784255,New Zealand
3390792704.0,3390793727,New Zealand
3390819584.0,3390819839,New Zealand
3390898176.0,3390898687,Thailand
3391373312.0,3391374335,New Zealand
3391412992.0,3391413247,New Zealand
3391449600.0,3391450111,New Zealand
3391451648.0,3391451903,New Zealand
3391465472.0,3391465727,New Zealand
3391489024.0,3391490047,Nepal
3391492096.0,3391496191,Hong Kong
3391531520.0,3391531775,China
3391657728.0,3391657983,Hong Kong
3391659520.0,3391660031,China
3391723520.0,3391725567,China
3391782912.0,3391783167,Singapore
3391875072.0,3391877119,Australia
3391901696.0,3391905791,Pakistan
3391910912.0,3391911935,Australia
3392101376.0,3392101887,Indonesia
3392110336.0,3392110591,India
3392220672.0,3392221183,New Zealand
3392228608.0,3392228863,New Zealand
3392230144.0,3392230399,New Zealand
3392252416.0,3392252671,New Zealand
3392325632.0,3392326655,Indonesia
3392333824.0,3392334847,New Zealand
3392338944.0,3392339199,New Zealand
3392439552.0,3392439807,Papua New Guinea
3392454656.0,3392458751,Hong Kong
3392544768.0,3392552959,India
3392659456.0,3392667647,Taiwan; Republic of China (ROC)
3392799744.0,3392800767,Japan
3392819200.0,3392823295,Malaysia
3392843776.0,3392845823,Indonesia
3392860672.0,3392861183,Indonesia
3392950272.0,3392954367,Australia
3393138688.0,3393142783,Australia
3393613824.0,3393617919,American Samoa
3393816576.0,3393818623,Japan
3393859584.0,3393859839,Australia
3393929216.0,3393937407,Hong Kong
3393970176.0,3393972223,Japan
3394078976.0,3394079231,India
3394490368.0,3394494463,Hong Kong
3394535424.0,3394551807,Hong Kong
3394973696.0,3394977791,Japan
3394996224.0,3394998271,India
3395342336.0,3395346431,China
3395403776.0,3395411967,China
3396878336.0,3396894719,China
3397211648.0,3397212159,Australia
3397232384.0,3397232639,Australia
3397312512.0,3397316607,Japan
3397328896.0,3397330943,Indonesia
3397502976.0,3397503999,India
3397586944.0,3397588991,China
3397718016.0,3397722111,Korea Republic of
3397879808.0,3397881855,Japan
3398094848.0,3398098943,Australia
3398164480.0,3398172671,Australia
3398443008.0,3398451199,India
3398573056.0,3398574079,Australia
3398574080.0,3398582271,Indonesia
3398705152.0,3398709247,China
3398766592.0,3398768639,Japan
3398897664.0,3398901759,Fiji
3398983680.0,3398991871,Japan
3399663616.0,3399667711,Indonesia
3399671808.0,3399679999,India
3400031744.0,3400031999,India
3400271616.0,3400271871,India
3400441856.0,3400445951,New Zealand
3400671232.0,3400679423,Malaysia
3400773632.0,3400775679,Korea Republic of
3405810432.0,3405810687,Australia
3405939968.0,3405940223,Australia
3405946368.0,3405946879,Australia
3405965056.0,3405965311,Australia
3406084096.0,3406084351,Australia
3406107136.0,3406107391,Australia
3406204416.0,3406204671,China
3406301952.0,3406302207,Australia
3406373376.0,3406373887,Australia
3406452992.0,3406453247,Australia
3406513920.0,3406514175,Australia
3406583296.0,3406583551,Australia
3406635008.0,3406635263,Australia
3406650368.0,3406651391,China
3406747648.0,3406749695,Australia
3406829568.0,3406830079,Australia
3406903552.0,3406903807,Australia
3406996480.0,3406997503,Australia
3407011840.0,3407013887,Australia
3407038208.0,3407038463,Australia
3407058176.0,3407058431,China
3407238400.0,3407238655,Australia
3407238656.0,3407238911,Australia
3407305728.0,3407306751,China
3407312384.0,3407312639,Australia
3407343616.0,3407344639,Australia
3407345664.0,3407345919,Australia
3407356416.0,3407356671,Australia
3407356672.0,3407356927,Australia
3407365632.0,3407366143,Australia
3407376896.0,3407377407,Australia
3407434496.0,3407434751,Australia
3407470592.0,3407471615,Australia
3407472640.0,3407473151,Australia
3407488256.0,3407488511,Australia
3407511808.0,3407512063,China
3407512320.0,3407512575,Australia
3407515648.0,3407515903,China
3407516672.0,3407517183,China
3407522560.0,3407522815,Australia
3407538688.0,3407538943,Australia
3407550464.0,3407550975,Australia
3407568384.0,3407568895,Australia
3407604224.0,3407604479,Australia
3407614976.0,3407615231,Australia
3407624448.0,3407624703,Australia
3407630080.0,3407630335,Australia
3407638528.0,3407638783,China
3407644672.0,3407644927,China
3407652608.0,3407652863,Australia
3407661056.0,3407661311,Australia
3407667456.0,3407667711,Australia
3407676416.0,3407676671,Australia
3407695872.0,3407696127,Australia
3407697920.0,3407698175,Australia
3407810048.0,3407810559,Australia
